image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
no_mask/Aderemi_1616415676.jpg,NO_MASK,249,121,0,0,323,237,418,237
no_mask/Aderemi_1616415702.jpg,NO_MASK,248,131,0,0,318,243,400,246
no_mask/Aderemi_1616415850.jpg,NO_MASK,292,115,0,0,338,245,429,272
no_mask/Aderemi_1616415846.jpg,NO_MASK,269,123,0,0,367,251,460,269
no_mask/Aderemi_1616415852.jpg,NO_MASK,248,122,0,0,293,241,379,252
no_mask/Aderemi_1616415675.jpg,NO_MASK,241,123,0,0,328,239,426,238
no_mask/Aderemi_1616415338.jpg,NO_MASK,256,156,0,0,332,274,430,282
no_mask/Aderemi_1616415674.jpg,NO_MASK,258,121,0,0,320,233,421,242
no_mask/Aderemi_1616415853.jpg,NO_MASK,221,138,0,0,350,248,427,239
no_mask/Aderemi_1616415670.jpg,NO_MASK,258,141,0,0,332,254,425,258
no_mask/Aderemi_1616415328.jpg,NO_MASK,209,140,0,0,290,268,368,255
no_mask/Aderemi_1616415329.jpg,NO_MASK,222,139,0,0,246,276,315,247
no_mask/Aderemi_1616415671.jpg,NO_MASK,245,105,0,0,337,249,427,255
no_mask/Aderemi_1616415842.jpg,NO_MASK,237,106,0,0,314,237,401,256
no_mask/Aderemi_1616415854.jpg,NO_MASK,218,125,0,0,355,254,430,242
no_mask/Aderemi_1616415673.jpg,NO_MASK,244,110,0,0,330,234,423,244
no_mask/Aderemi_1616415667.jpg,NO_MASK,258,120,0,0,343,239,431,245
no_mask/Aderemi_1616415707.jpg,NO_MASK,227,125,0,0,271,234,358,243
no_mask/Aderemi_1616415706.jpg,NO_MASK,226,131,0,0,294,250,389,259
no_mask/Aderemi_1616415666.jpg,NO_MASK,260,115,0,0,336,245,425,244
no_mask/Aderemi_1616415699.jpg,NO_MASK,234,116,0,0,299,234,387,245
no_mask/Aderemi_1616415359.jpg,NO_MASK,194,108,0,0,273,235,353,242
no_mask/Aderemi_1616415371.jpg,NO_MASK,180,111,0,0,257,233,362,226
no_mask/Aderemi_1616415365.jpg,NO_MASK,218,126,0,0,303,239,385,251
no_mask/Aderemi_1616415370.jpg,NO_MASK,180,115,0,0,263,229,361,227
no_mask/Aderemi_1616415358.jpg,NO_MASK,154,108,0,0,265,242,361,229
no_mask/Aderemi_1616415366.jpg,NO_MASK,204,129,0,0,297,245,390,248
no_mask/Aderemi_1616415372.jpg,NO_MASK,179,114,0,0,255,228,357,231
no_mask/Aderemi_1616415367.jpg,NO_MASK,170,124,0,0,245,257,337,250
no_mask/Aderemi_1616415834.jpg,NO_MASK,251,128,0,0,351,240,434,253
no_mask/Aderemi_1616415388.jpg,NO_MASK,199,117,0,0,257,255,349,255
no_mask/Aderemi_1616415377.jpg,NO_MASK,195,107,0,0,274,250,353,257
no_mask/Aderemi_1616415376.jpg,NO_MASK,202,134,0,0,267,249,355,249
no_mask/Aderemi_1616415389.jpg,NO_MASK,199,125,0,0,264,257,357,256
no_mask/Aderemi_1616415837.jpg,NO_MASK,237,108,0,0,303,239,401,257
no_mask/Aderemi_1616415374.jpg,NO_MASK,185,107,0,0,287,261,368,262
no_mask/Aderemi_1616415360.jpg,NO_MASK,217,112,0,0,316,241,393,255
no_mask/Aderemi_1616415361.jpg,NO_MASK,192,107,0,0,292,241,381,247
no_mask/Aderemi_1616415375.jpg,NO_MASK,211,148,0,0,288,247,371,250
no_mask/Aderemi_1616415836.jpg,NO_MASK,246,134,0,0,304,241,402,258
no_mask/Aderemi_1616415393.jpg,NO_MASK,201,130,0,0,269,250,362,246
no_mask/Aderemi_1616415387.jpg,NO_MASK,191,137,0,0,248,246,342,247
no_mask/Aderemi_1616415378.jpg,NO_MASK,203,151,0,0,267,249,359,253
no_mask/Aderemi_1616415344.jpg,NO_MASK,219,154,0,0,319,270,400,269
no_mask/Aderemi_1616415345.jpg,NO_MASK,196,157,0,0,243,289,333,277
no_mask/Aderemi_1616415379.jpg,NO_MASK,216,147,0,0,340,249,417,270
no_mask/Aderemi_1616415838.jpg,NO_MASK,241,138,0,0,328,253,426,265
no_mask/Aderemi_1616415384.jpg,NO_MASK,186,156,0,0,316,255,386,269
no_mask/Aderemi_1616415390.jpg,NO_MASK,192,132,0,0,260,255,358,255
no_mask/Aderemi_1616415347.jpg,NO_MASK,218,174,0,0,371,313,459,286
no_mask/Aderemi_1616415353.jpg,NO_MASK,198,130,0,0,259,219,351,222
no_mask/Aderemi_1616415352.jpg,NO_MASK,216,126,0,0,275,223,355,247
no_mask/Aderemi_1616415346.jpg,NO_MASK,203,137,0,0,275,248,361,248
no_mask/Aderemi_1616415391.jpg,NO_MASK,195,128,0,0,256,252,350,255
no_mask/Aderemi_1616415385.jpg,NO_MASK,209,152,0,0,308,265,385,268
no_mask/Aderemi_1616415381.jpg,NO_MASK,202,138,0,0,317,253,390,269
no_mask/Aderemi_1616415395.jpg,NO_MASK,215,149,0,0,290,264,387,268
no_mask/Aderemi_1616415342.jpg,NO_MASK,211,136,0,0,297,262,390,272
no_mask/Aderemi_1616415356.jpg,NO_MASK,216,123,0,0,275,251,365,260
no_mask/Aderemi_1616415357.jpg,NO_MASK,201,131,0,0,267,241,355,246
no_mask/Aderemi_1616415343.jpg,NO_MASK,211,157,0,0,305,268,396,270
no_mask/Aderemi_1616415380.jpg,NO_MASK,211,149,0,0,336,255,393,270
no_mask/Aderemi_1616415382.jpg,NO_MASK,199,163,0,0,311,255,387,268
no_mask/Aderemi_1616415355.jpg,NO_MASK,196,133,0,0,280,250,365,260
no_mask/Aderemi_1616415341.jpg,NO_MASK,208,160,0,0,299,273,385,271
no_mask/Aderemi_1616415369.jpg,NO_MASK,201,126,0,0,265,225,366,218
no_mask/Aderemi_1616415368.jpg,NO_MASK,202,130,0,0,280,237,380,243
no_mask/Aderemi_1616415340.jpg,NO_MASK,234,152,0,0,318,265,410,265
no_mask/Aderemi_1616415354.jpg,NO_MASK,192,127,0,0,280,242,371,248
no_mask/Aderemi_1616415383.jpg,NO_MASK,198,148,0,0,305,253,390,272
no_mask/Aderemi_1616415694.jpg,NO_MASK,249,124,0,0,288,236,381,246
no_mask/Aderemi_1616415680.jpg,NO_MASK,218,124,0,0,268,234,345,229
no_mask/Aderemi_1616415333.jpg,NO_MASK,237,164,0,0,311,271,392,276
no_mask/Aderemi_1616415327.jpg,NO_MASK,227,145,0,0,290,260,384,258
no_mask/Aderemi_1616415326.jpg,NO_MASK,230,153,0,0,304,266,393,273
no_mask/Aderemi_1616415332.jpg,NO_MASK,263,171,0,0,332,274,422,278
no_mask/Aderemi_1616415681.jpg,NO_MASK,209,121,0,0,267,236,345,233
no_mask/Aderemi_1616415668.jpg,NO_MASK,266,125,0,0,327,233,423,244
no_mask/Aderemi_1616415324.jpg,NO_MASK,214,159,0,0,311,268,381,276
no_mask/Aderemi_1616415330.jpg,NO_MASK,236,143,0,0,274,275,332,259
no_mask/Aderemi_1616415331.jpg,NO_MASK,248,161,0,0,323,285,415,273
no_mask/Aderemi_1616415325.jpg,NO_MASK,224,165,0,0,302,272,388,276
no_mask/Aderemi_1616415319.jpg,NO_MASK,218,155,0,0,301,257,392,264
no_mask/Aderemi_1616415669.jpg,NO_MASK,254,139,0,0,337,250,423,253
no_mask/Aderemi_1616415686.jpg,NO_MASK,195,159,0,0,313,282,377,281
no_mask/Aderemi_1616415679.jpg,NO_MASK,216,126,0,0,268,234,353,230
no_mask/Aderemi_1616415321.jpg,NO_MASK,224,169,0,0,300,263,379,264
no_mask/Aderemi_1616415335.jpg,NO_MASK,260,190,0,0,341,298,436,303
no_mask/Aderemi_1616415334.jpg,NO_MASK,213,159,0,0,297,258,374,258
no_mask/Aderemi_1616415320.jpg,NO_MASK,217,161,0,0,301,258,384,262
no_mask/Aderemi_1616415678.jpg,NO_MASK,214,127,0,0,272,224,358,229
no_mask/Aderemi_1616415693.jpg,NO_MASK,232,122,0,0,312,237,397,244
no_mask/Aderemi_1616415687.jpg,NO_MASK,195,158,0,0,305,272,378,280
no_mask/Aderemi_1616415849.jpg,NO_MASK,252,140,0,0,318,261,412,273
no_mask/Aderemi_1616415685.jpg,NO_MASK,195,172,0,0,297,276,377,277
no_mask/Aderemi_1616415336.jpg,NO_MASK,263,170,0,0,334,291,435,291
no_mask/Aderemi_1616415322.jpg,NO_MASK,226,153,0,0,359,253,420,269
no_mask/Aderemi_1616415323.jpg,NO_MASK,223,178,0,0,376,265,424,281
no_mask/Aderemi_1616415337.jpg,NO_MASK,271,154,0,0,338,267,432,292
bad_mask/Aderemi_1616416828.jpg,BAD_MASK,197,77,0,0,309,228,398,244
bad_mask/Aderemi_1616416800.jpg,BAD_MASK,190,98,0,0,280,230,391,235
bad_mask/Aderemi_1616416790.jpg,BAD_MASK,184,101,0,0,255,193,334,194
bad_mask/Aderemi_1616416784.jpg,BAD_MASK,298,120,0,0,455,242,500,248
bad_mask/Aderemi_1616416746.jpg,BAD_MASK,192,94,0,0,317,242,414,256
bad_mask/Aderemi_1616416785.jpg,BAD_MASK,292,123,0,0,442,241,493,254
bad_mask/Aderemi_1616416791.jpg,BAD_MASK,177,102,0,0,247,184,343,192
bad_mask/Aderemi_1616416801.jpg,BAD_MASK,207,96,0,0,283,220,386,233
bad_mask/Aderemi_1616416829.jpg,BAD_MASK,215,76,0,0,310,230,402,253
bad_mask/Aderemi_1616416817.jpg,BAD_MASK,221,83,0,0,310,248,411,265
bad_mask/Aderemi_1616416803.jpg,BAD_MASK,183,96,0,0,325,225,422,228
bad_mask/Aderemi_1616416787.jpg,BAD_MASK,147,132,0,0,215,260,320,275
bad_mask/Aderemi_1616416750.jpg,BAD_MASK,212,113,0,0,294,262,391,282
bad_mask/Aderemi_1616416779.jpg,BAD_MASK,189,118,0,0,277,237,369,244
bad_mask/Aderemi_1616416745.jpg,BAD_MASK,194,110,0,0,277,245,368,257
bad_mask/Aderemi_1616416802.jpg,BAD_MASK,204,101,0,0,281,212,382,221
bad_mask/Aderemi_1616416782.jpg,BAD_MASK,136,112,0,0,156,205,205,225
bad_mask/Aderemi_1616416769.jpg,BAD_MASK,200,87,0,0,271,232,376,242
bad_mask/Aderemi_1616416768.jpg,BAD_MASK,177,82,0,0,277,229,383,237
bad_mask/Aderemi_1616416839.jpg,BAD_MASK,168,87,0,0,243,250,344,260
bad_mask/Aderemi_1616416781.jpg,BAD_MASK,145,110,0,0,161,210,217,230
bad_mask/Aderemi_1616416743.jpg,BAD_MASK,197,106,0,0,276,254,374,263
bad_mask/Aderemi_1616416804.jpg,BAD_MASK,182,103,0,0,303,230,399,227
bad_mask/Aderemi_1616417002.jpg,BAD_MASK,244,106,0,0,328,216,421,244
bad_mask/Aderemi_1616416693.jpg,BAD_MASK,191,117,0,0,269,242,382,236
bad_mask/Aderemi_1616416644.jpg,BAD_MASK,208,104,0,0,319,245,420,252
bad_mask/Aderemi_1616416650.jpg,BAD_MASK,162,112,0,0,225,223,315,227
bad_mask/Aderemi_1616416678.jpg,BAD_MASK,202,98,0,0,286,229,389,235
bad_mask/Aderemi_1616416719.jpg,BAD_MASK,194,99,0,0,347,254,429,261
bad_mask/Aderemi_1616416731.jpg,BAD_MASK,216,112,0,0,396,245,437,254
bad_mask/Aderemi_1616416679.jpg,BAD_MASK,218,97,0,0,263,208,358,234
bad_mask/Aderemi_1616416651.jpg,BAD_MASK,164,111,0,0,222,221,321,226
bad_mask/Aderemi_1616416645.jpg,BAD_MASK,209,115,0,0,313,236,418,251
bad_mask/Aderemi_1616416692.jpg,BAD_MASK,185,115,0,0,273,237,377,240
bad_mask/Aderemi_1616416686.jpg,BAD_MASK,163,114,0,0,250,230,346,222
bad_mask/Aderemi_1616417003.jpg,BAD_MASK,226,96,0,0,310,210,415,245
bad_mask/Aderemi_1616417001.jpg,BAD_MASK,221,112,0,0,317,210,415,237
bad_mask/Aderemi_1616416848.jpg,BAD_MASK,220,116,0,0,340,302,445,335
bad_mask/Aderemi_1616416684.jpg,BAD_MASK,166,80,0,0,257,216,364,227
bad_mask/Aderemi_1616416653.jpg,BAD_MASK,202,122,0,0,371,238,435,257
bad_mask/Aderemi_1616416647.jpg,BAD_MASK,202,117,0,0,284,240,385,245
bad_mask/Aderemi_1616416646.jpg,BAD_MASK,206,120,0,0,314,247,413,252
bad_mask/Aderemi_1616416685.jpg,BAD_MASK,155,115,0,0,244,239,344,220
bad_mask/Aderemi_1616416691.jpg,BAD_MASK,194,112,0,0,282,238,385,238
bad_mask/Aderemi_1616416849.jpg,BAD_MASK,218,111,0,0,321,267,424,292
bad_mask/Aderemi_1616417004.jpg,BAD_MASK,209,109,0,0,301,220,402,245
bad_mask/Aderemi_1616416681.jpg,BAD_MASK,175,108,0,0,302,229,394,234
bad_mask/Aderemi_1616416656.jpg,BAD_MASK,194,125,0,0,313,239,402,247
bad_mask/Aderemi_1616416723.jpg,BAD_MASK,204,105,0,0,310,264,396,267
bad_mask/Aderemi_1616416669.jpg,BAD_MASK,189,124,0,0,265,197,363,197
bad_mask/Aderemi_1616416655.jpg,BAD_MASK,205,127,0,0,361,233,427,254
bad_mask/Aderemi_1616416735.jpg,BAD_MASK,206,105,0,0,293,263,391,281
bad_mask/Aderemi_1616416721.jpg,BAD_MASK,230,112,0,0,283,237,369,256
bad_mask/Aderemi_1616416720.jpg,BAD_MASK,198,114,0,0,291,275,387,278
bad_mask/Aderemi_1616416654.jpg,BAD_MASK,201,134,0,0,358,235,426,254
bad_mask/Aderemi_1616416842.jpg,BAD_MASK,192,89,0,0,321,234,419,244
bad_mask/Aderemi_1616416856.jpg,BAD_MASK,216,85,0,0,287,244,389,250
bad_mask/Aderemi_1616416705.jpg,BAD_MASK,205,101,0,0,305,229,402,239
bad_mask/Aderemi_1616416704.jpg,BAD_MASK,194,97,0,0,300,225,407,238
bad_mask/Aderemi_1616416670.jpg,BAD_MASK,199,119,0,0,273,198,362,199
bad_mask/Aderemi_1616416664.jpg,BAD_MASK,148,107,0,0,214,235,313,228
bad_mask/Aderemi_1616416857.jpg,BAD_MASK,214,91,0,0,314,239,424,251
bad_mask/Aderemi_1616416843.jpg,BAD_MASK,230,116,0,0,331,194,419,215
bad_mask/Aderemi_1616417008.jpg,BAD_MASK,187,114,0,0,309,215,394,216
bad_mask/Aderemi_1616416855.jpg,BAD_MASK,207,75,0,0,286,239,386,247
bad_mask/Aderemi_1616416841.jpg,BAD_MASK,193,90,0,0,256,254,358,264
bad_mask/Aderemi_1616416699.jpg,BAD_MASK,166,71,0,0,312,226,396,236
bad_mask/Aderemi_1616416666.jpg,BAD_MASK,164,102,0,0,199,225,285,216
bad_mask/Aderemi_1616416707.jpg,BAD_MASK,192,87,0,0,300,237,391,239
bad_mask/Aderemi_1616416667.jpg,BAD_MASK,164,107,0,0,203,225,290,220
bad_mask/Aderemi_1616416698.jpg,BAD_MASK,185,89,0,0,308,219,404,232
bad_mask/Aderemi_1616416840.jpg,BAD_MASK,190,95,0,0,255,251,353,259
bad_mask/Aderemi_1616416854.jpg,BAD_MASK,200,85,0,0,280,236,380,244
bad_mask/Aderemi_1616416850.jpg,BAD_MASK,286,134,0,0,485,275,520,280
bad_mask/Aderemi_1616416844.jpg,BAD_MASK,236,116,0,0,343,195,428,227
bad_mask/Aderemi_1616416677.jpg,BAD_MASK,210,110,0,0,293,224,390,231
bad_mask/Aderemi_1616416717.jpg,BAD_MASK,176,109,0,0,246,276,338,277
bad_mask/Aderemi_1616416662.jpg,BAD_MASK,203,108,0,0,308,223,404,233
bad_mask/Aderemi_1616416676.jpg,BAD_MASK,198,103,0,0,300,234,405,240
bad_mask/Aderemi_1616416851.jpg,BAD_MASK,284,120,0,0,470,280,518,283
bad_mask/Aderemi_1616416648.jpg,BAD_MASK,202,120,0,0,276,235,382,245
bad_mask/Aderemi_1616416700.jpg,BAD_MASK,180,117,0,0,303,223,391,232
bad_mask/Aderemi_1616416701.jpg,BAD_MASK,153,125,0,0,295,226,391,235
bad_mask/Aderemi_1616416661.jpg,BAD_MASK,224,114,0,0,308,220,407,233
bad_mask/Aderemi_1616416649.jpg,BAD_MASK,158,114,0,0,213,229,307,226
bad_mask/Aderemi_1616416852.jpg,BAD_MASK,295,134,0,0,462,283,512,286
bad_mask/Aderemi_1616416997.jpg,BAD_MASK,208,103,0,0,296,207,395,234
bad_mask/Aderemi_1616416767.jpg,BAD_MASK,204,82,0,0,300,232,401,239
bad_mask/Aderemi_1616416995.jpg,BAD_MASK,172,133,0,0,264,267,368,251
bad_mask/Aderemi_1616416994.jpg,BAD_MASK,231,118,0,0,304,236,402,262
bad_mask/Aderemi_1616416837.jpg,BAD_MASK,192,107,0,0,303,250,403,271
bad_mask/Aderemi_1616416748.jpg,BAD_MASK,220,114,0,0,290,265,387,284
bad_mask/Aderemi_1616416749.jpg,BAD_MASK,224,113,0,0,290,269,389,283
bad_mask/Aderemi_1616416824.jpg,BAD_MASK,188,97,0,0,296,250,395,262
bad_mask/Aderemi_1616416788.jpg,BAD_MASK,144,114,0,0,213,296,331,290
bad_mask/Aderemi_1616416993.jpg,BAD_MASK,212,118,0,0,307,224,400,254
bad_mask/Aderemi_1616416777.jpg,BAD_MASK,187,110,0,0,267,241,362,243
bad_mask/Aderemi_1616416776.jpg,BAD_MASK,196,125,0,0,269,232,354,234
bad_mask/Aderemi_1616416992.jpg,BAD_MASK,226,116,0,0,307,237,408,248
bad_mask/Aderemi_1616416819.jpg,BAD_MASK,246,82,0,0,383,257,467,281
