image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
mask/kim_1616410114.jpg,MASK,291,203,226,166,349,286,421,306
mask/kim_1616409613.jpg,MASK,212,143,170,175,241,181,303,172
mask/kim_1616413628.jpg,MASK,1,7,291,233,42,165,111,150
mask/kim_1616409672.jpg,MASK,244,48,323,303,451,189,506,176
mask/kim_1616410116.jpg,MASK,254,262,101,148,290,280,347,282
mask/kim_1616413813.jpg,MASK,94,3,430,464,236,64,448,77
mask/kim_1616409266.jpg,MASK,392,108,261,269,582,200,630,216
mask/kim_1616409668.jpg,MASK,299,75,281,221,368,194,460,205
mask/kim_1616413837.jpg,MASK,167,40,274,233,206,192,263,156
mask/kim_1616409444.jpg,MASK,240,276,168,230,369,293,389,296
mask/kim_1616413828.jpg,MASK,349,2,350,295,462,50,616,51
mask/kim_1616413569.jpg,MASK,60,2,481,507,209,85,446,79
mask/kim_1616410104.jpg,MASK,448,188,216,168,520,262,578,292
mask/kim_1616409406.jpg,MASK,261,251,171,202,316,273,342,273
mask/kim_1616413565.jpg,MASK,94,183,278,226,141,306,231,292
mask/kim_1616409256.jpg,MASK,252,207,218,215,281,291,343,269
mask/kim_1616409607.jpg,MASK,216,123,191,160,264,198,329,198
mask/kim_1616409553.jpg,MASK,174,228,241,205,212,338,291,337
mask/kim_1616413806.jpg,MASK,0,2,265,253,26,115,116,86
mask/kim_1616413823.jpg,MASK,232,27,288,211,275,187,354,160
mask/kim_1616409277.jpg,MASK,257,2,334,385,382,34,565,32
mask/kim_1616413816.jpg,MASK,239,151,207,157,292,241,349,244
mask/kim_1616409521.jpg,MASK,253,157,246,187,316,246,393,260
mask/kim_1616409549.jpg,MASK,284,137,256,263,419,193,482,212
mask/kim_1616410284.jpg,MASK,358,217,169,132,393,281,454,291
mask/kim_1616413630.jpg,MASK,388,42,281,217,485,170,549,193
mask/kim_1616410093.jpg,MASK,100,73,238,220,178,161,256,152
mask/kim_1616409650.jpg,MASK,206,93,361,283,308,390,403,393
mask/kim_1616413572.jpg,MASK,21,302,174,247,46,412,64,403
mask/kim_1616413786.jpg,MASK,247,88,225,178,303,191,370,192
mask/kim_1616409648.jpg,MASK,243,23,341,232,327,227,413,235
mask/kim_1616410099.jpg,MASK,99,1,446,538,269,52,487,69
mask/kim_1616413842.jpg,MASK,44,2,473,600,215,66,488,62
mask/kim_1616409609.jpg,MASK,229,120,190,196,355,170,396,181
mask/kim_1616410276.jpg,MASK,69,0,441,584,217,17,507,21
mask/kim_1616413771.jpg,MASK,205,1,480,456,340,102,566,115
no_mask/kim_1616409697.jpg,NO_MASK,268,123,305,260,391,237,484,245
no_mask/kim_1616413897.jpg,NO_MASK,265,181,261,204,318,294,415,300
no_mask/kim_1616409759.jpg,NO_MASK,270,207,204,226,423,245,482,299
no_mask/kim_1616413949.jpg,NO_MASK,366,1,386,276,521,96,639,116
no_mask/kim_1616413955.jpg,NO_MASK,241,188,208,171,264,269,336,273
no_mask/kim_1616413945.jpg,NO_MASK,222,323,161,213,230,408,254,391
no_mask/kim_1616410525.jpg,NO_MASK,133,2,257,291,203,54,326,47
no_mask/kim_1616413928.jpg,NO_MASK,343,257,193,194,478,322,512,336
no_mask/kim_1616409757.jpg,NO_MASK,260,180,246,205,338,263,418,271
no_mask/kim_1616413936.jpg,NO_MASK,286,0,394,363,511,91,628,109
no_mask/kim_1616409706.jpg,NO_MASK,277,99,405,285,415,339,502,355
no_mask/kim_1616413925.jpg,NO_MASK,301,241,237,191,360,315,436,320
no_mask/kim_1616410516.jpg,NO_MASK,185,5,353,286,263,146,379,142
no_mask/kim_1616413609.jpg,NO_MASK,399,218,207,177,480,278,545,305
no_mask/kim_1616413600.jpg,NO_MASK,358,247,216,157,410,316,481,326
no_mask/kim_1616410505.jpg,NO_MASK,175,127,169,195,199,193,262,175
no_mask/kim_1616413908.jpg,NO_MASK,271,43,251,197,307,140,395,140
no_mask/kim_1616413951.jpg,NO_MASK,338,1,351,255,432,113,552,130
no_mask/kim_1616413610.jpg,NO_MASK,411,234,214,178,528,302,562,316
no_mask/kim_1616413943.jpg,NO_MASK,251,299,151,173,271,331,297,329
no_mask/kim_1616413953.jpg,NO_MASK,291,12,327,241,340,140,441,147
no_mask/kim_1616410547.jpg,NO_MASK,72,29,481,425,170,294,349,301
no_mask/kim_1616413920.jpg,NO_MASK,192,47,289,222,253,169,341,171
no_mask/kim_1616410530.jpg,NO_MASK,266,133,220,165,312,209,382,216
no_mask/kim_1616409700.jpg,NO_MASK,202,102,232,250,240,158,289,167
no_mask/kim_1616409713.jpg,NO_MASK,228,154,221,231,256,216,320,212
no_mask/kim_1616410535.jpg,NO_MASK,83,0,355,422,165,61,347,50
no_mask/kim_1616413601.jpg,NO_MASK,383,285,185,192,509,319,540,327
no_mask/kim_1616413876.jpg,NO_MASK,315,166,263,220,387,281,471,279
no_mask/kim_1616410493.jpg,NO_MASK,229,101,341,288,308,237,421,235
no_mask/kim_1616409727.jpg,NO_MASK,170,133,233,222,205,187,256,192
no_mask/kim_1616409723.jpg,NO_MASK,229,126,286,204,283,230,367,241
no_mask/kim_1616413699.jpg,NO_MASK,285,2,312,289,388,97,498,116
no_mask/kim_1616409739.jpg,NO_MASK,444,198,235,209,556,272,623,302
no_mask/kim_1616409747.jpg,NO_MASK,317,172,249,186,388,259,459,273
no_mask/kim_1616413932.jpg,NO_MASK,202,1,438,448,345,43,552,58
no_mask/kim_1616410566.jpg,NO_MASK,320,185,236,171,365,286,434,302
no_mask/kim_1616413911.jpg,NO_MASK,310,2,366,349,444,86,600,100
no_mask/kim_1616413880.jpg,NO_MASK,0,2,318,275,62,143,177,125
no_mask/kim_1616413703.jpg,NO_MASK,36,1,478,500,171,50,408,78
no_mask/kim_1616413905.jpg,NO_MASK,329,6,290,284,537,113,565,117
no_mask/kim_1616413902.jpg,NO_MASK,297,2,291,233,371,114,474,126
no_mask/kim_1616413947.jpg,NO_MASK,286,262,208,163,340,351,396,351
no_mask/kim_1616413941.jpg,NO_MASK,313,301,174,138,354,367,402,366
no_mask/kim_1616413917.jpg,NO_MASK,339,92,335,234,436,227,524,234
no_mask/kim_1616410559.jpg,NO_MASK,160,4,490,499,298,236,515,258
no_mask/kim_1616413592.jpg,NO_MASK,225,86,303,228,301,203,397,224
no_mask/kim_1616413577.jpg,NO_MASK,244,77,369,269,333,225,442,231
no_mask/kim_1616413918.jpg,NO_MASK,58,28,292,244,124,169,215,154
no_mask/kim_1616413612.jpg,NO_MASK,370,165,285,201,427,276,518,288
no_mask/kim_1616409711.jpg,NO_MASK,266,144,251,212,330,241,417,248
no_mask/kim_1616413616.jpg,NO_MASK,320,164,252,199,379,252,455,263
no_mask/kim_1616410518.jpg,NO_MASK,318,158,269,222,435,340,513,297
no_mask/kim_1616413602.jpg,NO_MASK,315,273,154,189,354,319,417,302
no_mask/kim_1616413614.jpg,NO_MASK,314,145,268,201,384,235,467,248
no_mask/kim_1616413906.jpg,NO_MASK,401,122,222,193,547,212,568,214
bad_mask/kim_1616410616.jpg,BAD_MASK,391,109,322,226,455,223,553,239
bad_mask/kim_1616413651.jpg,BAD_MASK,335,3,270,201,423,103,497,129
bad_mask/kim_1616410239.jpg,BAD_MASK,289,3,482,359,451,77,639,76
bad_mask/kim_1616413637.jpg,BAD_MASK,223,1,185,193,273,30,346,31
bad_mask/kim_1616409357.jpg,BAD_MASK,349,244,198,154,402,309,467,318
bad_mask/kim_1616410177.jpg,BAD_MASK,226,89,316,228,294,228,405,228
bad_mask/kim_1616409452.jpg,BAD_MASK,244,195,228,189,298,284,369,285
bad_mask/kim_1616409482.jpg,BAD_MASK,246,123,244,192,306,216,388,228
bad_mask/kim_1616413638.jpg,BAD_MASK,254,63,319,204,315,236,402,247
bad_mask/kim_1616409686.jpg,BAD_MASK,272,129,244,190,328,185,399,188
bad_mask/kim_1616410607.jpg,BAD_MASK,341,181,277,203,405,284,483,298
bad_mask/kim_1616413552.jpg,BAD_MASK,233,102,329,248,293,240,404,236
bad_mask/kim_1616410133.jpg,BAD_MASK,281,177,248,204,367,240,433,255
bad_mask/kim_1616413534.jpg,BAD_MASK,199,105,310,270,276,225,367,214
bad_mask/kim_1616410087.jpg,BAD_MASK,372,68,261,193,463,154,529,166
bad_mask/kim_1616409620.jpg,BAD_MASK,208,118,208,197,325,179,380,196
bad_mask/kim_1616413635.jpg,BAD_MASK,440,50,282,204,529,166,592,199
bad_mask/kim_1616409683.jpg,BAD_MASK,185,103,295,231,201,223,254,227
bad_mask/kim_1616410163.jpg,BAD_MASK,459,1,302,201,563,76,636,90
bad_mask/kim_1616409676.jpg,BAD_MASK,284,92,252,232,407,159,470,169
bad_mask/kim_1616410622.jpg,BAD_MASK,283,118,294,259,326,220,361,220
bad_mask/kim_1616413688.jpg,BAD_MASK,284,11,254,194,354,96,433,105
bad_mask/kim_1616413647.jpg,BAD_MASK,47,1,219,265,111,17,217,14
bad_mask/kim_1616413643.jpg,BAD_MASK,390,15,283,194,468,126,549,151
bad_mask/kim_1616410063.jpg,BAD_MASK,25,2,368,375,77,140,116,145
bad_mask/kim_1616410042.jpg,BAD_MASK,244,161,195,152,295,210,357,218
bad_mask/kim_1616410232.jpg,BAD_MASK,272,1,485,404,429,109,633,111
bad_mask/kim_1616410060.jpg,BAD_MASK,184,4,353,253,261,135,374,136
bad_mask/kim_1616409623.jpg,BAD_MASK,196,108,237,200,282,198,342,207
bad_mask/kim_1616409474.jpg,BAD_MASK,232,186,195,197,318,226,390,248
bad_mask/kim_1616409476.jpg,BAD_MASK,183,198,179,220,227,242,266,236
bad_mask/kim_1616409451.jpg,BAD_MASK,212,235,189,221,246,289,274,282
bad_mask/kim_1616413678.jpg,BAD_MASK,233,1,317,244,325,135,418,145
bad_mask/kim_1616413685.jpg,BAD_MASK,261,19,263,187,322,149,397,155
bad_mask/kim_1616410290.jpg,BAD_MASK,356,276,198,160,410,355,464,360
bad_mask/kim_1616410244.jpg,BAD_MASK,159,0,318,495,202,7,202,7
bad_mask/kim_1616409678.jpg,BAD_MASK,195,58,315,260,238,195,319,195
bad_mask/kim_1616409639.jpg,BAD_MASK,256,50,267,195,310,164,398,166
bad_mask/kim_1616413562.jpg,BAD_MASK,76,218,260,234,119,331,192,305
bad_mask/kim_1616413658.jpg,BAD_MASK,245,2,340,399,398,17,563,47
bad_mask/kim_1616410138.jpg,BAD_MASK,309,138,261,179,373,225,447,241
bad_mask/kim_1616410154.jpg,BAD_MASK,372,234,232,159,418,305,476,313
bad_mask/kim_1616413683.jpg,BAD_MASK,276,2,313,335,404,106,527,124
bad_mask/kim_1616410151.jpg,BAD_MASK,188,77,315,341,244,149,281,153
bad_mask/kim_1616409641.jpg,BAD_MASK,159,45,274,278,178,170,212,173
bad_mask/kim_1616409579.jpg,BAD_MASK,241,32,278,235,316,133,396,133
bad_mask/kim_1616409510.jpg,BAD_MASK,261,99,264,216,337,192,419,209
bad_mask/kim_1616409480.jpg,BAD_MASK,219,195,191,203,259,238,326,226
bad_mask/kim_1616409387.jpg,BAD_MASK,326,260,185,206,461,287,500,304
bad_mask/kim_1616413682.jpg,BAD_MASK,345,1,358,313,488,120,617,136
bad_mask/kim_1616409397.jpg,BAD_MASK,264,214,196,205,375,234,434,245
bad_mask/kim_1616413690.jpg,BAD_MASK,217,7,202,192,275,72,346,70
bad_mask/kim_1616409504.jpg,BAD_MASK,271,144,266,195,343,248,420,261
bad_mask/kim_1616413545.jpg,BAD_MASK,264,118,352,295,401,284,511,272
bad_mask/kim_1616413670.jpg,BAD_MASK,323,1,249,305,470,42,591,69
bad_mask/kim_1616413644.jpg,BAD_MASK,500,55,295,150,591,157,634,176
bad_mask/kim_1616410224.jpg,BAD_MASK,230,1,429,428,412,47,623,54
bad_mask/kim_1616409499.jpg,BAD_MASK,246,138,232,194,325,203,401,219
bad_mask/kim_1616410313.jpg,BAD_MASK,264,87,228,224,307,130,353,137
bad_mask/kim_1616413544.jpg,BAD_MASK,103,158,263,316,130,231,166,226
bad_mask/kim_1616410078.jpg,BAD_MASK,5,118,345,332,175,198,297,235
bad_mask/kim_1616409565.jpg,BAD_MASK,299,58,301,236,389,168,470,182
bad_mask/kim_1616413654.jpg,BAD_MASK,20,0,324,449,132,8,322,9
bad_mask/kim_1616409341.jpg,BAD_MASK,224,145,287,234,280,235,349,227
bad_mask/kim_1616409622.jpg,BAD_MASK,136,108,181,196,165,152,232,141
bad_mask/kim_1616409448.jpg,BAD_MASK,230,249,196,218,338,283,401,300
bad_mask/kim_1616409334.jpg,BAD_MASK,310,142,296,264,447,226,520,237
bad_mask/kim_1616410051.jpg,BAD_MASK,176,0,442,456,341,86,518,102
bad_mask/kim_1616409512.jpg,BAD_MASK,239,137,210,256,396,175,431,184
bad_mask/kim_1616410147.jpg,BAD_MASK,331,181,219,182,392,208,459,211
bad_mask/kim_1616413540.jpg,BAD_MASK,249,85,359,255,347,260,448,259
bad_mask/kim_1616410323.jpg,BAD_MASK,128,0,312,370,202,107,311,88
bad_mask/kim_1616410074.jpg,BAD_MASK,2,67,423,390,116,289,282,303
