image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
no_mask/Charles_1616423818.jpg,NO_MASK,178,23,365,302,247,187,352,159
no_mask/Charles_1616423824.jpg,NO_MASK,206,30,339,325,396,142,476,146
no_mask/Charles_1616423366.jpg,NO_MASK,282,51,392,284,371,225,491,233
no_mask/Charles_1616423399.jpg,NO_MASK,162,70,355,310,323,235,401,221
no_mask/Charles_1616423038.jpg,NO_MASK,284,59,341,271,401,186,490,244
no_mask/Charles_1616423376.jpg,NO_MASK,174,54,397,304,242,220,349,228
no_mask/Charles_1616423362.jpg,NO_MASK,260,56,410,309,329,265,447,286
no_mask/Charles_1616423404.jpg,NO_MASK,162,76,329,305,329,211,414,220
no_mask/Charles_1616423835.jpg,NO_MASK,227,12,384,314,409,181,492,178
no_mask/Charles_1616423821.jpg,NO_MASK,216,17,328,280,311,148,413,153
no_mask/Charles_1616423834.jpg,NO_MASK,221,9,383,295,349,178,458,186
no_mask/Charles_1616423405.jpg,NO_MASK,169,61,302,276,295,187,382,191
no_mask/Charles_1616423349.jpg,NO_MASK,254,51,367,323,350,210,412,227
no_mask/Charles_1616423361.jpg,NO_MASK,285,39,172,99,379,204,499,212
no_mask/Charles_1616423375.jpg,NO_MASK,238,70,392,316,414,256,497,277
no_mask/Charles_1616423822.jpg,NO_MASK,211,15,342,278,277,146,378,140
no_mask/Charles_1616423360.jpg,NO_MASK,310,45,371,310,464,212,571,224
no_mask/Charles_1616423348.jpg,NO_MASK,282,59,376,286,443,223,503,233
no_mask/Charles_1616423392.jpg,NO_MASK,178,62,352,235,232,211,338,218
no_mask/Charles_1616423351.jpg,NO_MASK,301,62,398,295,444,259,545,269
no_mask/Charles_1616423379.jpg,NO_MASK,193,62,399,257,290,261,398,276
no_mask/Charles_1616423378.jpg,NO_MASK,153,58,328,272,217,172,324,174
no_mask/Charles_1616423350.jpg,NO_MASK,318,43,396,289,449,217,549,237
no_mask/Charles_1616423393.jpg,NO_MASK,190,67,351,270,272,218,375,228
no_mask/Charles_1616423030.jpg,NO_MASK,250,92,295,251,383,236,453,239
no_mask/Charles_1616423391.jpg,NO_MASK,167,54,350,268,277,232,387,230
no_mask/Charles_1616423352.jpg,NO_MASK,308,39,420,261,395,240,529,266
no_mask/Charles_1616423811.jpg,NO_MASK,214,28,400,290,296,197,415,185
no_mask/Charles_1616423353.jpg,NO_MASK,324,56,395,290,463,221,569,261
no_mask/Charles_1616423009.jpg,NO_MASK,315,66,325,244,428,202,511,229
no_mask/Charles_1616423394.jpg,NO_MASK,178,62,302,278,291,181,390,189
no_mask/Charles_1616423380.jpg,NO_MASK,185,56,412,338,372,276,470,284
no_mask/Charles_1616423357.jpg,NO_MASK,201,72,371,305,253,257,346,226
no_mask/Charles_1616423828.jpg,NO_MASK,268,31,358,320,402,143,490,226
no_mask/Charles_1616423829.jpg,NO_MASK,243,12,402,278,336,166,444,174
no_mask/Charles_1616423381.jpg,NO_MASK,196,49,406,311,329,212,438,229
no_mask/Charles_1616423395.jpg,NO_MASK,179,64,382,278,285,265,396,270
no_mask/Charles_1616423020.jpg,NO_MASK,235,109,228,252,365,154,418,153
no_mask/Charles_1616423397.jpg,NO_MASK,185,58,347,277,282,192,392,224
no_mask/Charles_1616423368.jpg,NO_MASK,230,52,351,343,306,183,372,207
no_mask/Charles_1616423354.jpg,NO_MASK,209,75,377,322,299,269,401,227
no_mask/Charles_1616423817.jpg,NO_MASK,173,15,397,331,250,201,370,201
no_mask/Charles_1616423816.jpg,NO_MASK,237,19,321,282,338,166,456,169
no_mask/Charles_1616423355.jpg,NO_MASK,269,56,408,278,371,234,494,248
no_mask/Charles_1616423369.jpg,NO_MASK,315,70,378,319,496,236,583,242
no_mask/Charles_1616423396.jpg,NO_MASK,176,67,371,298,328,269,411,267
no_mask/Charles_1616423037.jpg,NO_MASK,258,45,348,252,363,186,459,220
no_mask/Charles_1616424273.jpg,NO_MASK,175,5,342,308,295,133,387,126
no_mask/Charles_1616422979.jpg,NO_MASK,227,69,327,220,297,216,389,217
no_mask/Charles_1616424105.jpg,NO_MASK,92,23,311,280,201,186,292,159
no_mask/Charles_1616424104.jpg,NO_MASK,170,13,292,282,328,124,388,169
no_mask/Charles_1616424266.jpg,NO_MASK,251,0,391,279,337,176,460,175
no_mask/Charles_1616423045.jpg,NO_MASK,240,45,314,276,340,165,449,178
no_mask/Charles_1616423051.jpg,NO_MASK,233,74,320,307,362,218,441,201
no_mask/Charles_1616424099.jpg,NO_MASK,142,20,298,247,259,129,335,160
no_mask/Charles_1616423047.jpg,NO_MASK,281,58,348,291,440,204,517,217
no_mask/Charles_1616423053.jpg,NO_MASK,215,58,270,253,320,157,412,158
no_mask/Charles_1616424270.jpg,NO_MASK,209,6,423,366,391,194,486,183
no_mask/Charles_1616422991.jpg,NO_MASK,247,74,348,259,346,222,401,228
no_mask/Charles_1616424106.jpg,NO_MASK,14,24,314,291,123,198,204,158
no_mask/Charles_1616424271.jpg,NO_MASK,153,2,408,351,225,192,356,168
no_mask/Charles_1616423046.jpg,NO_MASK,257,51,133,100,348,173,448,185
no_mask/Charles_1616424098.jpg,NO_MASK,75,6,323,268,152,141,244,145
no_mask/Charles_1616424088.jpg,NO_MASK,97,11,325,321,208,164,299,139
no_mask/Charles_1616424275.jpg,NO_MASK,171,1,422,312,280,175,382,176
no_mask/Charles_1616422980.jpg,NO_MASK,218,79,323,260,295,219,399,223
no_mask/Charles_1616422981.jpg,NO_MASK,225,74,297,239,329,192,413,194
no_mask/Charles_1616424274.jpg,NO_MASK,169,4,430,377,402,177,447,161
no_mask/Charles_1616424089.jpg,NO_MASK,152,19,314,259,275,164,351,169
no_mask/Charles_1616424276.jpg,NO_MASK,158,3,413,416,357,187,472,157
no_mask/Charles_1616424100.jpg,NO_MASK,187,43,241,196,274,131,339,153
no_mask/Charles_1616424101.jpg,NO_MASK,153,23,269,229,270,138,334,153
bad_mask/Charles_1616423850.jpg,BAD_MASK,182,38,392,281,255,228,374,216
bad_mask/Charles_1616423887.jpg,BAD_MASK,273,23,415,281,417,227,512,222
bad_mask/Charles_1616423893.jpg,BAD_MASK,157,17,380,356,245,155,335,139
bad_mask/Charles_1616423892.jpg,BAD_MASK,180,38,393,315,298,251,383,234
bad_mask/Charles_1616423886.jpg,BAD_MASK,260,12,369,273,354,126,452,141
bad_mask/Charles_1616423851.jpg,BAD_MASK,131,51,358,310,220,235,334,188
bad_mask/Charles_1616423927.jpg,BAD_MASK,190,10,380,264,257,187,375,184
bad_mask/Charles_1616423853.jpg,BAD_MASK,196,34,166,171,369,201,451,197
bad_mask/Charles_1616423885.jpg,BAD_MASK,189,17,381,291,262,188,373,179
bad_mask/Charles_1616423852.jpg,BAD_MASK,183,22,382,297,279,196,390,204
bad_mask/Charles_1616423926.jpg,BAD_MASK,190,6,407,336,323,181,432,175
bad_mask/Charles_1616424297.jpg,BAD_MASK,239,10,386,299,373,171,467,191
bad_mask/Charles_1616423856.jpg,BAD_MASK,251,34,404,276,375,203,467,243
bad_mask/Charles_1616423895.jpg,BAD_MASK,166,23,434,309,334,320,376,319
bad_mask/Charles_1616423894.jpg,BAD_MASK,207,31,401,289,344,267,458,248
bad_mask/Charles_1616423857.jpg,BAD_MASK,234,34,421,290,348,267,465,282
bad_mask/Charles_1616424296.jpg,BAD_MASK,236,7,377,265,336,148,458,153
bad_mask/Charles_1616423855.jpg,BAD_MASK,167,46,333,272,239,171,344,151
bad_mask/Charles_1616423896.jpg,BAD_MASK,247,34,429,271,315,316,456,327
bad_mask/Charles_1616423854.jpg,BAD_MASK,141,77,339,286,213,237,317,194
bad_mask/Charles_1616424295.jpg,BAD_MASK,228,8,426,288,319,245,441,246
bad_mask/Charles_1616423984.jpg,BAD_MASK,197,17,358,282,327,183,417,179
bad_mask/Charles_1616424184.jpg,BAD_MASK,240,45,315,214,325,226,415,238
bad_mask/Charles_1616424185.jpg,BAD_MASK,242,40,294,234,370,192,427,200
bad_mask/Charles_1616423985.jpg,BAD_MASK,141,15,377,315,216,183,318,179
bad_mask/Charles_1616423952.jpg,BAD_MASK,203,35,398,266,311,298,422,289
bad_mask/Charles_1616423978.jpg,BAD_MASK,188,17,439,326,274,234,391,222
bad_mask/Charles_1616423950.jpg,BAD_MASK,170,20,399,295,239,222,344,226
bad_mask/Charles_1616424178.jpg,BAD_MASK,83,7,323,272,213,178,302,156
bad_mask/Charles_1616424179.jpg,BAD_MASK,105,9,343,266,228,161,319,162
bad_mask/Charles_1616424186.jpg,BAD_MASK,200,19,299,261,317,131,387,134
bad_mask/Charles_1616423951.jpg,BAD_MASK,193,44,420,283,266,312,391,310
bad_mask/Charles_1616423955.jpg,BAD_MASK,176,26,404,274,255,256,376,232
bad_mask/Charles_1616423996.jpg,BAD_MASK,180,31,366,248,238,219,352,202
bad_mask/Charles_1616424182.jpg,BAD_MASK,271,31,325,238,367,175,458,189
bad_mask/Charles_1616424169.jpg,BAD_MASK,170,3,389,300,328,187,421,181
bad_mask/Charles_1616424168.jpg,BAD_MASK,35,11,394,358,156,237,265,182
bad_mask/Charles_1616424183.jpg,BAD_MASK,249,7,324,232,337,135,434,152
bad_mask/Charles_1616423997.jpg,BAD_MASK,128,54,342,326,242,239,339,183
bad_mask/Charles_1616423983.jpg,BAD_MASK,145,15,391,313,231,214,346,190
bad_mask/Charles_1616423954.jpg,BAD_MASK,210,16,196,82,278,212,388,208
bad_mask/Charles_1616423956.jpg,BAD_MASK,153,2,418,283,241,231,358,215
bad_mask/Charles_1616423995.jpg,BAD_MASK,171,25,375,294,230,182,334,191
bad_mask/Charles_1616424181.jpg,BAD_MASK,247,17,334,231,327,164,412,184
bad_mask/Charles_1616424180.jpg,BAD_MASK,124,13,308,247,221,156,311,160
bad_mask/Charles_1616423994.jpg,BAD_MASK,183,27,394,275,262,234,372,234
bad_mask/Charles_1616423957.jpg,BAD_MASK,180,14,385,314,300,188,420,189
bad_mask/Charles_1616423972.jpg,BAD_MASK,222,26,385,276,338,190,446,192
bad_mask/Charles_1616424172.jpg,BAD_MASK,153,1,355,269,222,148,330,129
bad_mask/Charles_1616424166.jpg,BAD_MASK,233,9,399,316,373,184,475,198
bad_mask/Charles_1616424167.jpg,BAD_MASK,121,0,407,321,231,184,355,176
bad_mask/Charles_1616424173.jpg,BAD_MASK,187,9,362,276,275,185,402,189
bad_mask/Charles_1616423998.jpg,BAD_MASK,189,32,371,254,263,214,372,205
bad_mask/Charles_1616423973.jpg,BAD_MASK,221,23,410,265,304,193,421,199
bad_mask/Charles_1616423959.jpg,BAD_MASK,161,21,381,284,210,193,321,182
bad_mask/Charles_1616423965.jpg,BAD_MASK,202,11,404,283,291,193,418,201
bad_mask/Charles_1616423971.jpg,BAD_MASK,183,29,354,278,252,156,359,147
bad_mask/Charles_1616424165.jpg,BAD_MASK,264,26,398,298,405,184,513,203
bad_mask/Charles_1616424171.jpg,BAD_MASK,197,9,391,281,296,213,401,212
bad_mask/Charles_1616424170.jpg,BAD_MASK,207,8,403,278,344,237,442,227
bad_mask/Charles_1616424164.jpg,BAD_MASK,189,7,447,336,318,215,438,227
bad_mask/Charles_1616423970.jpg,BAD_MASK,212,23,366,269,302,181,414,176
bad_mask/Charles_1616423964.jpg,BAD_MASK,232,16,424,287,305,177,437,196
bad_mask/Charles_1616423958.jpg,BAD_MASK,189,19,382,306,318,183,431,188
bad_mask/Charles_1616423960.jpg,BAD_MASK,162,27,351,268,217,179,331,166
bad_mask/Charles_1616424160.jpg,BAD_MASK,186,9,335,239,279,167,369,176
bad_mask/Charles_1616424161.jpg,BAD_MASK,194,15,349,260,293,181,386,182
bad_mask/Charles_1616423949.jpg,BAD_MASK,178,15,403,289,252,199,372,197
bad_mask/Charles_1616423975.jpg,BAD_MASK,159,36,435,295,241,342,364,335
bad_mask/Charles_1616423961.jpg,BAD_MASK,249,11,393,252,357,179,469,204
bad_mask/Charles_1616423977.jpg,BAD_MASK,160,12,396,311,251,144,345,149
bad_mask/Charles_1616423963.jpg,BAD_MASK,242,26,388,306,447,195,494,210
bad_mask/Charles_1616424177.jpg,BAD_MASK,86,3,340,339,218,184,314,143
bad_mask/Charles_1616424163.jpg,BAD_MASK,179,22,425,301,289,260,404,273
bad_mask/Charles_1616424162.jpg,BAD_MASK,269,48,320,230,367,223,446,229
bad_mask/Charles_1616424176.jpg,BAD_MASK,194,5,383,280,307,184,397,186
bad_mask/Charles_1616423962.jpg,BAD_MASK,238,35,420,338,416,256,511,262
bad_mask/Charles_1616423976.jpg,BAD_MASK,164,21,412,277,233,223,348,220
bad_mask/Charles_1616423905.jpg,BAD_MASK,224,19,392,283,331,159,448,169
bad_mask/Charles_1616424298.jpg,BAD_MASK,242,13,437,308,342,221,457,223
bad_mask/Charles_1616423859.jpg,BAD_MASK,43,41,401,345,122,242,230,210
bad_mask/Charles_1616423871.jpg,BAD_MASK,120,31,329,340,225,189,332,147
bad_mask/Charles_1616423870.jpg,BAD_MASK,126,27,398,325,242,235,349,202
bad_mask/Charles_1616423858.jpg,BAD_MASK,204,31,383,273,284,213,409,205
bad_mask/Charles_1616424306.jpg,BAD_MASK,294,11,416,316,454,209,546,212
bad_mask/Charles_1616424299.jpg,BAD_MASK,228,8,411,288,324,195,438,196
bad_mask/Charles_1616423904.jpg,BAD_MASK,206,25,439,297,313,260,430,258
bad_mask/Charles_1616423906.jpg,BAD_MASK,213,25,418,291,295,244,417,238
bad_mask/Charles_1616424304.jpg,BAD_MASK,199,6,390,298,311,215,425,183
bad_mask/Charles_1616423872.jpg,BAD_MASK,211,38,379,325,392,188,469,191
bad_mask/Charles_1616423873.jpg,BAD_MASK,248,41,375,327,409,229,496,231
bad_mask/Charles_1616424305.jpg,BAD_MASK,228,9,376,316,360,141,453,139
bad_mask/Charles_1616423907.jpg,BAD_MASK,170,22,437,324,237,247,356,245
bad_mask/Charles_1616423903.jpg,BAD_MASK,186,20,434,285,278,252,400,248
bad_mask/Charles_1616423863.jpg,BAD_MASK,185,16,394,277,293,212,376,203
bad_mask/Charles_1616423888.jpg,BAD_MASK,290,14,137,114,403,151,524,168
bad_mask/Charles_1616423889.jpg,BAD_MASK,223,2,414,326,336,165,456,167
bad_mask/Charles_1616423862.jpg,BAD_MASK,212,30,357,283,317,201,415,204
bad_mask/Charles_1616423876.jpg,BAD_MASK,186,21,366,298,304,174,402,173
bad_mask/Charles_1616424300.jpg,BAD_MASK,240,10,370,257,320,171,434,175
bad_mask/Charles_1616424302.jpg,BAD_MASK,206,3,397,313,306,161,420,143
bad_mask/Charles_1616423860.jpg,BAD_MASK,74,0,425,349,159,170,299,150
bad_mask/Charles_1616423874.jpg,BAD_MASK,204,23,363,278,284,172,376,173
bad_mask/Charles_1616423849.jpg,BAD_MASK,191,38,381,276,317,224,404,228
bad_mask/Charles_1616423875.jpg,BAD_MASK,156,17,427,331,281,218,307,208
bad_mask/Charles_1616423861.jpg,BAD_MASK,187,3,415,336,337,180,465,183
bad_mask/Charles_1616424303.jpg,BAD_MASK,254,12,403,307,386,208,491,213
