image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
bad_mask/bad_cap (6).jpg,BAD_MASK,213,81,333,274,268,240,327,237
bad_mask/bad_glasses (10).jpg,BAD_MASK,215,113,294,250,354,217,414,232
bad_mask/bad_glasses (18).jpg,BAD_MASK,170,45,302,269,253,162,302,176
bad_mask/bad_glasses (34).jpg,BAD_MASK,182,93,277,255,240,240,284,219
bad_mask/bad_glasses (5).jpg,BAD_MASK,235,92,322,212,291,208,362,216
bad_mask/bad_glasses (6).jpg,BAD_MASK,181,117,264,196,215,211,266,209
bad_mask/bad_glasses2 (1).jpg,BAD_MASK,46,18,443,478,223,193,414,204
bad_mask/bad_glasses2 (16).jpg,BAD_MASK,177,84,278,268,221,201,264,196
bad_mask/bad_glasses2 (20).jpg,BAD_MASK,133,65,328,247,265,206,315,211
bad_mask/bad_glasses2 (8).jpg,BAD_MASK,84,11,449,446,219,200,420,189
bad_mask/bad_hat (12).jpg,BAD_MASK,210,77,285,263,303,194,362,197
bad_mask/bad_hat (21).jpg,BAD_MASK,157,60,324,278,237,238,287,246
bad_mask/bad_hat (30).jpg,BAD_MASK,192,47,338,284,267,205,325,203
bad_mask/bad_hoodie (21).jpg,BAD_MASK,70,12,459,524,212,186,417,195
bad_mask/bad_hoodie (40).jpg,BAD_MASK,207,140,298,265,310,253,386,254
bad_mask/bad_hoodie (41).jpg,BAD_MASK,154,95,338,305,240,210,295,225
bad_mask/bad_hoodie (5).jpg,BAD_MASK,41,31,462,500,231,198,442,204
bad_mask/bad_hoodie (52).jpg,BAD_MASK,149,122,307,314,274,245,336,254
bad_mask/bad_hoodie (70).jpg,BAD_MASK,196,68,383,310,355,226,424,235
bad_mask/bad_norm (26).jpg,BAD_MASK,105,22,452,495,223,196,421,207
bad_mask/bad_norm (34).jpg,BAD_MASK,60,12,451,514,224,186,407,204
bad_mask/bad_norm (72).jpg,BAD_MASK,135,25,400,344,286,233,349,234
bad_mask/bad_norm (76).jpg,BAD_MASK,149,40,379,283,181,223,256,225
bad_mask/bad_norm1 (173).jpg,BAD_MASK,187,61,283,201,249,179,314,189
bad_mask/bad_norm1 (65).jpg,BAD_MASK,20,19,448,500,228,187,428,258
bad_mask/bad_norm1 (85).jpg,BAD_MASK,13,9,458,533,203,196,421,218
bad_mask/bad_norm2 (14).jpg,BAD_MASK,86,6,442,493,228,187,408,185
bad_mask/bad_norm2 (22).jpg,BAD_MASK,73,9,470,550,206,216,428,201
bad_mask/bad_norm2 (40).jpg,BAD_MASK,134,81,323,288,225,236,306,234
bad_mask/bad_norm2 (44).jpg,BAD_MASK,185,44,341,254,265,176,327,177
bad_mask/bad_norm2 (59).jpg,BAD_MASK,188,92,308,254,264,240,344,252
bad_mask/bad_norm4 (30).jpg,BAD_MASK,200,105,308,321,370,232,430,240
bad_mask/bad_roommate (18).jpg,BAD_MASK,133,215,250,216,199,326,253,311
bad_mask/bad_roommate (28).jpg,BAD_MASK,166,111,293,288,276,220,371,221
bad_mask/bad_roommate (29).jpg,BAD_MASK,176,180,278,220,247,337,331,351
bad_mask/bad_roommate (32).jpg,BAD_MASK,282,184,260,198,333,327,382,326
bad_mask/bad_roommate2 (27).jpg,BAD_MASK,236,69,257,201,277,182,337,177
bad_mask/bad_roommate2 (37).jpg,BAD_MASK,184,118,289,213,260,275,323,272
bad_mask/bad_sunglasses (45).jpg,BAD_MASK,204,2,279,254,275,88,352,83
bad_mask/bad_sunglasses (46).jpg,BAD_MASK,281,182,254,197,344,308,402,307
bad_mask/bad_sunglasses (50).jpg,BAD_MASK,275,165,279,171,318,318,370,322
bad_mask/bad_topdown (18).jpg,BAD_MASK,303,26,251,209,372,117,428,125
bad_mask/bad_topdown (27).jpg,BAD_MASK,286,2,99,126,362,45,374,34
bad_mask/bad_topdown (29).jpg,BAD_MASK,305,10,90,103,330,47,352,55
bad_mask/bad_topdown (33).jpg,BAD_MASK,313,5,109,94,335,45,353,49
bad_mask/bad_topdown (34).jpg,BAD_MASK,321,79,129,97,341,149,369,150
bad_mask/bad_topdown (35).jpg,BAD_MASK,431,24,223,165,490,129,546,136
