image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
no_mask/ibrahim_1616416049.jpg,NO_MASK,233,79,300,195,278,240,359,239
no_mask/ibrahim_1616416050.jpg,NO_MASK,228,48,326,219,258,194,360,193
no_mask/ibrahim_1616416051.jpg,NO_MASK,232,112,257,161,267,228,332,220
no_mask/ibrahim_1616416052.jpg,NO_MASK,224,146,198,172,266,235,323,223
no_mask/ibrahim_1616416053.jpg,NO_MASK,250,67,291,184,292,187,363,181
no_mask/ibrahim_1616416054.jpg,NO_MASK,204,73,278,192,264,192,346,198
no_mask/ibrahim_1616416055.jpg,NO_MASK,251,122,267,169,289,236,337,228
no_mask/ibrahim_1616416056.jpg,NO_MASK,191,75,289,226,263,223,348,215
no_mask/ibrahim_1616416057.jpg,NO_MASK,240,77,292,205,296,196,380,194
no_mask/ibrahim_1616416058.jpg,NO_MASK,202,73,281,209,255,214,326,203
no_mask/ibrahim_1616416059.jpg,NO_MASK,343,63,296,205,392,184,462,193
no_mask/ibrahim_1616416060.jpg,NO_MASK,120,52,313,225,187,185,266,181
no_mask/ibrahim_1616416061.jpg,NO_MASK,248,72,290,178,286,198,362,190
no_mask/ibrahim_1616416062.jpg,NO_MASK,400,99,278,183,463,199,533,225
no_mask/ibrahim_1616416063.jpg,NO_MASK,124,50,288,248,204,192,286,182
no_mask/ibrahim_1616416064.jpg,NO_MASK,220,64,287,198,277,194,344,181
no_mask/ibrahim_1616416065.jpg,NO_MASK,252,86,247,171,298,188,359,192
no_mask/ibrahim_1616416066.jpg,NO_MASK,280,87,298,175,332,199,405,199
no_mask/ibrahim_1616416067.jpg,NO_MASK,264,0,359,225,316,171,416,183
no_mask/ibrahim_1616416068.jpg,NO_MASK,223,158,182,178,264,234,308,224
no_mask/ibrahim_1616416069.jpg,NO_MASK,184,77,287,246,237,218,303,201
no_mask/ibrahim_1616416070.jpg,NO_MASK,249,85,269,180,297,209,371,211
no_mask/ibrahim_1616416071.jpg,NO_MASK,230,103,250,196,292,217,361,212
no_mask/ibrahim_1616416072.jpg,NO_MASK,313,101,241,167,367,209,433,218
no_mask/ibrahim_1616416073.jpg,NO_MASK,290,88,275,188,358,209,424,218
no_mask/ibrahim_1616416074.jpg,NO_MASK,236,88,265,182,271,190,339,191
no_mask/ibrahim_1616416075.jpg,NO_MASK,258,51,315,196,296,175,375,175
no_mask/ibrahim_1616416076.jpg,NO_MASK,288,47,332,204,343,183,422,194
no_mask/ibrahim_1616416077.jpg,NO_MASK,239,110,241,206,283,219,350,201
no_mask/ibrahim_1616416078.jpg,NO_MASK,283,86,262,203,333,201,405,195
bad_mask/ibrahim_1616415915.jpg,BAD_MASK,273,106,264,169,313,208,389,213
bad_mask/ibrahim_1616415916.jpg,BAD_MASK,225,80,281,210,322,194,394,198
bad_mask/ibrahim_1616415917.jpg,BAD_MASK,268,42,287,220,334,170,410,175
bad_mask/ibrahim_1616415918.jpg,BAD_MASK,254,160,175,170,300,242,366,244
bad_mask/ibrahim_1616415919.jpg,BAD_MASK,252,112,264,201,279,217,339,203
bad_mask/ibrahim_1616415920.jpg,BAD_MASK,240,105,243,205,300,209,364,205
bad_mask/ibrahim_1616415921.jpg,BAD_MASK,307,92,260,193,376,196,447,192
bad_mask/ibrahim_1616415922.jpg,BAD_MASK,225,89,244,205,290,207,346,188
bad_mask/ibrahim_1616415923.jpg,BAD_MASK,224,112,259,181,277,203,345,215
bad_mask/ibrahim_1616415924.jpg,BAD_MASK,227,120,227,215,287,222,350,223
bad_mask/ibrahim_1616415925.jpg,BAD_MASK,277,110,246,168,323,211,376,211
bad_mask/ibrahim_1616415927.jpg,BAD_MASK,247,70,298,198,291,210,355,204
bad_mask/ibrahim_1616415928.jpg,BAD_MASK,349,46,326,221,386,174,451,179
bad_mask/ibrahim_1616415929.jpg,BAD_MASK,191,113,243,184,267,209,325,206
bad_mask/ibrahim_1616415930.jpg,BAD_MASK,159,110,229,210,248,200,312,204
bad_mask/ibrahim_1616415931.jpg,BAD_MASK,213,132,224,167,290,210,342,221
bad_mask/ibrahim_1616415932.jpg,BAD_MASK,198,87,319,199,281,193,351,196
bad_mask/ibrahim_1616415933.jpg,BAD_MASK,253,70,306,218,320,203,384,209
bad_mask/ibrahim_1616415939.jpg,BAD_MASK,243,96,264,174,305,207,366,206
bad_mask/ibrahim_1616415940.jpg,BAD_MASK,192,98,270,172,217,227,269,218
bad_mask/ibrahim_1616415941.jpg,BAD_MASK,242,68,301,188,315,203,369,208
bad_mask/ibrahim_1616415942.jpg,BAD_MASK,73,114,240,199,126,220,180,210
bad_mask/ibrahim_1616415943.jpg,BAD_MASK,290,67,279,163,333,185,396,197
bad_mask/ibrahim_1616415944.jpg,BAD_MASK,371,81,288,154,415,184,491,197
bad_mask/ibrahim_1616415945.jpg,BAD_MASK,131,102,257,191,166,224,213,208
bad_mask/ibrahim_1616415946.jpg,BAD_MASK,334,104,255,181,388,205,432,215
bad_mask/ibrahim_1616415947.jpg,BAD_MASK,329,93,267,174,406,201,457,216
bad_mask/ibrahim_1616415949.jpg,BAD_MASK,212,80,285,181,250,209,332,203
bad_mask/ibrahim_1616415950.jpg,BAD_MASK,213,60,290,190,266,186,357,182
bad_mask/ibrahim_1616415961.jpg,BAD_MASK,209,67,278,193,260,185,334,177
bad_mask/ibrahim_1616415962.jpg,BAD_MASK,308,88,247,173,362,172,433,190
bad_mask/ibrahim_1616415963.jpg,BAD_MASK,198,99,227,176,235,193,312,180
bad_mask/ibrahim_1616415964.jpg,BAD_MASK,255,109,250,146,291,188,366,200
bad_mask/ibrahim_1616415965.jpg,BAD_MASK,196,99,265,199,254,194,318,188
bad_mask/ibrahim_1616415966.jpg,BAD_MASK,193,101,254,181,247,196,311,195
bad_mask/ibrahim_1616415967.jpg,BAD_MASK,255,89,248,191,286,196,357,181
bad_mask/ibrahim_1616415968.jpg,BAD_MASK,320,45,265,146,346,167,414,177
bad_mask/ibrahim_1616415976.jpg,BAD_MASK,225,86,287,227,277,221,338,214
bad_mask/ibrahim_1616415977.jpg,BAD_MASK,209,84,244,220,300,207,356,210
bad_mask/ibrahim_1616415978.jpg,BAD_MASK,231,78,265,193,285,197,345,196
bad_mask/ibrahim_1616415979.jpg,BAD_MASK,218,113,248,190,276,219,342,218
bad_mask/ibrahim_1616415980.jpg,BAD_MASK,237,72,275,198,289,187,364,193
bad_mask/ibrahim_1616415982.jpg,BAD_MASK,214,96,263,184,268,209,338,209
bad_mask/ibrahim_1616415983.jpg,BAD_MASK,207,103,242,163,240,215,304,206
bad_mask/ibrahim_1616415984.jpg,BAD_MASK,294,54,267,208,343,175,423,175
bad_mask/ibrahim_1616415990.jpg,BAD_MASK,242,97,243,167,281,195,353,191
bad_mask/ibrahim_1616415991.jpg,BAD_MASK,238,60,280,212,306,177,384,175
bad_mask/ibrahim_1616415992.jpg,BAD_MASK,166,102,216,164,202,203,273,192
bad_mask/ibrahim_1616415993.jpg,BAD_MASK,205,114,213,147,251,205,309,199
bad_mask/ibrahim_1616415994.jpg,BAD_MASK,270,85,227,177,329,177,402,175
bad_mask/ibrahim_1616415995.jpg,BAD_MASK,204,90,240,180,265,208,325,186
bad_mask/ibrahim_1616415996.jpg,BAD_MASK,296,65,288,171,343,185,418,180
bad_mask/ibrahim_1616415997.jpg,BAD_MASK,139,113,249,217,199,239,280,219
bad_mask/ibrahim_1616415998.jpg,BAD_MASK,326,99,256,153,375,192,439,223
bad_mask/ibrahim_1616415999.jpg,BAD_MASK,263,116,222,146,290,187,364,192
bad_mask/ibrahim_1616416000.jpg,BAD_MASK,267,99,247,167,322,193,385,208
bad_mask/ibrahim_1616416001.jpg,BAD_MASK,186,76,305,229,275,205,353,205
