image,class,bbox_x,bbox_y,bbox_w,bbox_h,kp1_x,kp1_y,kp2_x,kp2_y
mask/marcin_1616416704.jpg,MASK,2,191,269,291,104,338,177,295
mask/marcin_1616416702.jpg,MASK,65,76,340,354,179,232,260,201
mask/marcin_1616416674.jpg,MASK,174,9,249,245,239,111,331,112
mask/marcin_1616416718.jpg,MASK,381,128,338,252,440,297,534,287
mask/marcin_1616416799.jpg,MASK,228,5,322,245,291,139,398,145
mask/marcin_1616416775.jpg,MASK,209,137,264,199,301,263,361,260
mask/marcin_1616416801.jpg,MASK,123,155,257,209,173,275,267,274
mask/marcin_1616416665.jpg,MASK,200,64,322,234,260,208,348,211
mask/marcin_1616416711.jpg,MASK,174,57,402,342,317,302,421,277
mask/marcin_1616416678.jpg,MASK,91,98,253,214,144,215,225,209
mask/marcin_1616416700.jpg,MASK,363,107,328,208,407,248,487,250
mask/marcin_1616416715.jpg,MASK,387,129,343,256,440,293,448,296
mask/marcin_1616416773.jpg,MASK,210,173,184,200,245,247,226,245
mask/marcin_1616416802.jpg,MASK,263,259,194,158,315,341,370,347
mask/marcin_1616416680.jpg,MASK,246,254,190,175,303,341,371,341
mask/marcin_1616416772.jpg,MASK,291,183,222,199,346,275,419,287
mask/marcin_1616416800.jpg,MASK,325,33,254,176,366,140,437,160
mask/marcin_1616416689.jpg,MASK,241,17,276,189,288,148,359,151
mask/marcin_1616416751.jpg,MASK,136,16,428,362,231,234,365,238
mask/marcin_1616416791.jpg,MASK,139,177,180,127,185,248,237,250
mask/marcin_1616416684.jpg,MASK,77,6,283,297,169,134,234,109
mask/marcin_1616416685.jpg,MASK,88,31,244,228,162,168,233,147
mask/marcin_1616416768.jpg,MASK,140,45,267,233,196,142,279,142
mask/marcin_1616416805.jpg,MASK,158,77,271,294,256,210,308,198
mask/marcin_1616416681.jpg,MASK,216,259,201,181,260,340,316,344
mask/marcin_1616416803.jpg,MASK,201,191,212,212,264,267,322,268
mask/marcin_1616416784.jpg,MASK,182,114,262,279,270,222,340,213
mask/marcin_1616416747.jpg,MASK,211,133,316,264,297,282,371,281
mask/marcin_1616416673.jpg,MASK,199,154,228,230,286,272,369,265
mask/marcin_1616416769.jpg,MASK,149,77,357,296,236,245,336,255
mask/marcin_1616416785.jpg,MASK,392,69,310,208,446,202,538,216
mask/marcin_1616416723.jpg,MASK,170,75,352,279,277,248,360,245
mask/marcin_1616416783.jpg,MASK,207,82,329,268,293,255,359,258
mask/marcin_1616416770.jpg,MASK,137,65,328,272,222,233,308,243
mask/marcin_1616416713.jpg,MASK,273,101,357,272,339,285,452,324
mask/marcin_1616416765.jpg,MASK,248,54,307,259,338,192,412,193
mask/marcin_1616416686.jpg,MASK,172,18,314,263,226,157,323,142
mask/marcin_1616416794.jpg,MASK,144,99,191,142,205,181,270,187
no_mask/marcin_1616415917.jpg,NO_MASK,2,69,361,276,108,264,215,247
no_mask/marcin_1616415835.jpg,NO_MASK,7,25,376,346,111,209,211,165
no_mask/marcin_1616415824.jpg,NO_MASK,106,52,443,292,203,278,300,269
no_mask/marcin_1616415930.jpg,NO_MASK,153,102,291,235,212,237,255,222
no_mask/marcin_1616415857.jpg,NO_MASK,67,124,260,219,151,240,222,239
no_mask/marcin_1616415823.jpg,NO_MASK,153,115,279,197,211,241,286,235
no_mask/marcin_1616415925.jpg,NO_MASK,153,122,324,217,239,285,310,278
no_mask/marcin_1616415878.jpg,NO_MASK,165,51,247,230,249,156,327,163
no_mask/marcin_1616415882.jpg,NO_MASK,105,26,317,222,205,184,283,180
no_mask/marcin_1616416465.jpg,NO_MASK,247,99,308,227,313,216,403,213
no_mask/marcin_1616415908.jpg,NO_MASK,178,21,238,224,255,118,339,117
no_mask/marcin_1616415845.jpg,NO_MASK,64,106,405,279,146,318,273,303
no_mask/marcin_1616415915.jpg,NO_MASK,75,64,320,238,170,228,245,217
no_mask/marcin_1616415846.jpg,NO_MASK,147,28,298,226,231,129,304,151
no_mask/marcin_1616415902.jpg,NO_MASK,291,44,330,247,398,194,485,244
no_mask/marcin_1616415858.jpg,NO_MASK,205,174,242,172,259,274,313,271
no_mask/marcin_1616415876.jpg,NO_MASK,34,10,466,426,466,476,146,124
no_mask/marcin_1616415927.jpg,NO_MASK,119,46,386,221,192,251,284,252
no_mask/marcin_1616416464.jpg,NO_MASK,197,125,315,202,240,230,308,222
no_mask/marcin_1616415838.jpg,NO_MASK,139,60,318,324,344,205,403,204
no_mask/marcin_1616415922.jpg,NO_MASK,189,163,268,201,243,276,324,284
no_mask/marcin_1616416468.jpg,NO_MASK,238,161,293,188,288,285,360,289
no_mask/marcin_1616415898.jpg,NO_MASK,185,7,331,228,252,144,383,175
no_mask/marcin_1616416461.jpg,NO_MASK,201,125,262,215,257,249,331,237
no_mask/marcin_1616416812.jpg,NO_MASK,547,72,0,0,547,72,547,72
no_mask/marcin_1616415874.jpg,NO_MASK,119,101,225,191,182,199,260,205
no_mask/marcin_1616415843.jpg,NO_MASK,139,48,274,184,197,179,246,158
no_mask/marcin_1616415822.jpg,NO_MASK,192,9,342,183,254,190,328,200
no_mask/marcin_1616416463.jpg,NO_MASK,417,98,318,220,480,237,578,249
no_mask/marcin_1616416460.jpg,NO_MASK,184,115,271,150,179,240,256,250
no_mask/marcin_1616415839.jpg,NO_MASK,159,89,272,293,330,167,396,176
no_mask/marcin_1616415868.jpg,NO_MASK,69,78,329,280,167,227,253,228
no_mask/marcin_1616415833.jpg,NO_MASK,88,1,462,371,218,206,366,210
no_mask/marcin_1616415836.jpg,NO_MASK,109,54,287,284,154,173,208,160
no_mask/marcin_1616415821.jpg,NO_MASK,67,73,343,282,128,208,225,208
no_mask/marcin_1616416811.jpg,NO_MASK,18,15,0,0,18,15,18,15
no_mask/marcin_1616415848.jpg,NO_MASK,316,68,281,225,382,193,457,207
no_mask/marcin_1616415855.jpg,NO_MASK,67,199,246,205,144,310,225,312
no_mask/marcin_1616415901.jpg,NO_MASK,155,27,298,214,212,160,316,164
no_mask/marcin_1616415832.jpg,NO_MASK,205,42,331,236,283,195,361,213
no_mask/marcin_1616415851.jpg,NO_MASK,198,25,343,223,265,183,357,192
no_mask/marcin_1616415903.jpg,NO_MASK,16,18,291,274,66,167,158,125
no_mask/marcin_1616415844.jpg,NO_MASK,112,3,306,234,200,107,302,99
no_mask/marcin_1616415871.jpg,NO_MASK,99,78,281,256,187,188,289,203
no_mask/marcin_1616415837.jpg,NO_MASK,109,74,264,253,362,338,156,173
no_mask/marcin_1616416894.jpg,NO_MASK,173,25,376,296,236,196,381,181
no_mask/marcin_1616415808.jpg,NO_MASK,131,21,334,248,211,170,285,175
no_mask/marcin_1616415829.jpg,NO_MASK,169,114,303,249,266,266,346,266
no_mask/marcin_1616415916.jpg,NO_MASK,119,77,282,195,171,191,268,194
no_mask/marcin_1616415853.jpg,NO_MASK,138,184,225,156,139,302,243,269
no_mask/marcin_1616415907.jpg,NO_MASK,162,12,303,247,241,115,353,117
no_mask/marcin_1616416457.jpg,NO_MASK,183,49,324,284,265,209,375,209
no_mask/marcin_1616416891.jpg,NO_MASK,190,107,244,207,255,214,334,217
no_mask/marcin_1616415820.jpg,NO_MASK,181,87,295,212,229,212,336,226
no_mask/marcin_1616415918.jpg,NO_MASK,105,124,283,222,163,264,270,255
no_mask/marcin_1616415900.jpg,NO_MASK,159,20,293,240,236,148,309,150
no_mask/marcin_1616415831.jpg,NO_MASK,139,82,283,204,177,206,280,188
no_mask/marcin_1616415929.jpg,NO_MASK,109,58,289,229,163,200,237,193
no_mask/marcin_1616416893.jpg,NO_MASK,189,171,213,193,212,264,272,242
no_mask/marcin_1616415825.jpg,NO_MASK,110,7,368,273,191,167,315,169
no_mask/marcin_1616415920.jpg,NO_MASK,146,7,358,289,232,166,338,146
no_mask/marcin_1616415910.jpg,NO_MASK,126,107,288,211,186,219,266,223
no_mask/marcin_1616415854.jpg,NO_MASK,55,105,241,206,134,221,173,214
no_mask/marcin_1616415928.jpg,NO_MASK,74,42,287,188,126,182,182,183
no_mask/marcin_1616415877.jpg,NO_MASK,200,22,297,-211,88,115,7,133
no_mask/marcin_1616415914.jpg,NO_MASK,123,81,292,212,162,199,255,210
no_mask/marcin_1616415847.jpg,NO_MASK,146,157,226,178,205,263,262,261
no_mask/marcin_1616415919.jpg,NO_MASK,49,170,241,226,112,279,190,263
no_mask/marcin_1616415879.jpg,NO_MASK,116,95,240,196,183,212,263,233
no_mask/marcin_1616416459.jpg,NO_MASK,296,121,228,219,352,239,416,229
no_mask/marcin_1616415840.jpg,NO_MASK,141,76,309,304,356,217,407,226
no_mask/marcin_1616415873.jpg,NO_MASK,3,82,296,315,148,209,225,185
no_mask/marcin_1616415880.jpg,NO_MASK,105,70,299,220,191,222,301,238
no_mask/marcin_1616416456.jpg,NO_MASK,196,46,353,229,253,213,372,223
no_mask/marcin_1616415921.jpg,NO_MASK,178,141,291,216,243,279,332,290
no_mask/marcin_1616416895.jpg,NO_MASK,201,13,363,290,288,184,354,174
no_mask/marcin_1616415899.jpg,NO_MASK,175,39,295,237,213,149,334,175
no_mask/marcin_1616415924.jpg,NO_MASK,183,121,306,183,235,270,332,277
no_mask/marcin_1616415904.jpg,NO_MASK,142,94,289,230,219,235,299,234
no_mask/marcin_1616415827.jpg,NO_MASK,267,48,343,223,369,196,445,220
no_mask/marcin_1616415842.jpg,NO_MASK,167,191,197,182,213,274,282,286
no_mask/marcin_1616415923.jpg,NO_MASK,171,154,276,220,229,281,316,280
no_mask/marcin_1616415870.jpg,NO_MASK,165,73,289,200,233,175,295,197
no_mask/marcin_1616415826.jpg,NO_MASK,13,17,368,221,40,207,162,181
no_mask/marcin_1616416458.jpg,NO_MASK,314,82,315,247,366,210,509,206
no_mask/marcin_1616416462.jpg,NO_MASK,182,126,290,207,217,263,277,252
no_mask/marcin_1616415834.jpg,NO_MASK,296,18,338,300,392,133,535,139
no_mask/marcin_1616415883.jpg,NO_MASK,73,73,268,247,183,178,264,163
no_mask/marcin_1616415856.jpg,NO_MASK,51,188,313,-62,3,214,3,214
no_mask/marcin_1616415931.jpg,NO_MASK,167,40,319,233,254,196,339,195
no_mask/marcin_1616416892.jpg,NO_MASK,240,125,246,202,308,251,381,246
no_mask/marcin_1616415828.jpg,NO_MASK,201,62,304,218,263,221,340,219
no_mask/marcin_1616415905.jpg,NO_MASK,110,0,336,260,192,154,274,153
bad_mask/marcin_1616416958.jpg,BAD_MASK,122,203,259,212,197,311,250,313
bad_mask/marcin_1616417006.jpg,BAD_MASK,110,73,236,193,152,165,235,179
bad_mask/marcin_1616417008.jpg,BAD_MASK,87,72,240,185,156,181,248,184
bad_mask/marcin_1616416989.jpg,BAD_MASK,225,90,261,208,283,254,346,253
bad_mask/marcin_1616416917.jpg,BAD_MASK,230,99,244,186,288,202,366,214
bad_mask/marcin_1616416956.jpg,BAD_MASK,83,169,223,227,135,282,190,261
bad_mask/marcin_1616416953.jpg,BAD_MASK,306,250,218,193,367,339,451,349
bad_mask/marcin_1616416921.jpg,BAD_MASK,171,90,207,179,241,176,281,179
bad_mask/marcin_1616416919.jpg,BAD_MASK,134,112,206,155,177,208,198,208
bad_mask/marcin_1616416952.jpg,BAD_MASK,145,111,232,160,195,222,240,220
bad_mask/marcin_1616416927.jpg,BAD_MASK,345,70,219,170,411,160,477,201
bad_mask/marcin_1616416939.jpg,BAD_MASK,80,121,175,170,148,206,212,206
bad_mask/marcin_1616416913.jpg,BAD_MASK,215,180,190,126,264,268,309,275
bad_mask/marcin_1616416955.jpg,BAD_MASK,299,151,239,205,361,255,434,255
bad_mask/marcin_1616416938.jpg,BAD_MASK,62,110,209,115,104,204,104,204
bad_mask/marcin_1616416993.jpg,BAD_MASK,177,94,199,188,218,185,268,169
bad_mask/marcin_1616416941.jpg,BAD_MASK,36,112,169,141,92,180,100,180
bad_mask/marcin_1616416945.jpg,BAD_MASK,264,151,241,182,317,226,365,229
bad_mask/marcin_1616417025.jpg,BAD_MASK,209,11,300,190,272,150,368,161
bad_mask/marcin_1616416981.jpg,BAD_MASK,544,169,-179,-296,300,2,398,2
bad_mask/marcin_1616416991.jpg,BAD_MASK,277,31,230,166,332,148,378,147
bad_mask/marcin_1616416912.jpg,BAD_MASK,59,62,200,250,209,131,262,130
bad_mask/marcin_1616416975.jpg,BAD_MASK,393,68,248,168,412,191,487,196
bad_mask/marcin_1616416916.jpg,BAD_MASK,68,99,224,197,132,192,199,191
bad_mask/marcin_1616416925.jpg,BAD_MASK,231,32,277,234,300,171,309,167
bad_mask/marcin_1616416948.jpg,BAD_MASK,406,161,0,0,230,183,244,194
bad_mask/marcin_1616416985.jpg,BAD_MASK,353,3,298,309,428,123,622,131
bad_mask/marcin_1616416911.jpg,BAD_MASK,220,109,185,163,279,199,315,193
bad_mask/marcin_1616416977.jpg,BAD_MASK,240,132,229,202,293,248,384,247
bad_mask/marcin_1616416976.jpg,BAD_MASK,190,126,239,241,284,242,393,245
bad_mask/marcin_1616416915.jpg,BAD_MASK,186,81,248,219,236,207,262,207
bad_mask/marcin_1616416972.jpg,BAD_MASK,284,145,204,170,332,246,409,243
bad_mask/marcin_1616416987.jpg,BAD_MASK,204,91,193,264,285,184,360,187
bad_mask/marcin_1616417013.jpg,BAD_MASK,86,53,228,177,135,157,215,153
bad_mask/marcin_1616416947.jpg,BAD_MASK,227,181,248,140,255,289,306,273
bad_mask/marcin_1616417010.jpg,BAD_MASK,214,243,-254,-225,13,115,126,100
bad_mask/marcin_1616416988.jpg,BAD_MASK,203,47,268,216,246,161,386,166
bad_mask/marcin_1616416959.jpg,BAD_MASK,227,207,228,125,294,310,346,325
bad_mask/marcin_1616416946.jpg,BAD_MASK,226,160,238,179,257,240,317,248
bad_mask/marcin_1616416944.jpg,BAD_MASK,282,127,2,1,379,235,360,234
bad_mask/marcin_1616416929.jpg,BAD_MASK,259,56,278,174,298,181,366,185
bad_mask/marcin_1616417009.jpg,BAD_MASK,260,294,-280,-255,90,140,158,133
bad_mask/marcin_1616416983.jpg,BAD_MASK,274,263,180,142,369,349,317,348
bad_mask/marcin_1616417007.jpg,BAD_MASK,58,43,301,201,187,196,108,198
bad_mask/marcin_1616416926.jpg,BAD_MASK,243,55,300,226,291,194,377,200
bad_mask/marcin_1616416936.jpg,BAD_MASK,308,248,187,125,352,309,403,318
bad_mask/marcin_1616417024.jpg,BAD_MASK,192,0,337,251,262,140,345,146
bad_mask/marcin_1616416951.jpg,BAD_MASK,340,165,233,181,386,254,455,258
bad_mask/marcin_1616416990.jpg,BAD_MASK,455,306,-270,-148,371,129,418,144
bad_mask/marcin_1616416934.jpg,BAD_MASK,295,303,161,113,318,364,370,368
bad_mask/marcin_1616416992.jpg,BAD_MASK,318,219,208,147,358,327,425,326
bad_mask/marcin_1616416970.jpg,BAD_MASK,158,178,224,218,244,274,303,274
bad_mask/marcin_1616416974.jpg,BAD_MASK,224,76,280,239,262,206,358,209
bad_mask/marcin_1616416979.jpg,BAD_MASK,455,95,243,221,550,202,601,191
bad_mask/marcin_1616416978.jpg,BAD_MASK,292,178,188,129,317,264,390,271
bad_mask/marcin_1616416914.jpg,BAD_MASK,351,92,235,132,367,198,458,215
bad_mask/marcin_1616416986.jpg,BAD_MASK,218,14,265,226,277,111,384,123
bad_mask/marcin_1616416950.jpg,BAD_MASK,168,121,261,138,190,240,265,246
bad_mask/marcin_1616416969.jpg,BAD_MASK,270,182,218,169,287,287,376,281
bad_mask/marcin_1616416957.jpg,BAD_MASK,310,157,231,154,351,259,416,266
bad_mask/marcin_1616417023.jpg,BAD_MASK,224,22,283,204,278,147,336,149
bad_mask/marcin_1616416928.jpg,BAD_MASK,293,69,211,146,314,145,381,167
bad_mask/marcin_1616416954.jpg,BAD_MASK,306,243,237,145,343,340,381,339
bad_mask/marcin_1616416980.jpg,BAD_MASK,242,86,287,235,328,218,446,222
bad_mask/marcin_1616416935.jpg,BAD_MASK,222,273,146,130,256,315,286,315
bad_mask/marcin_1616417022.jpg,BAD_MASK,227,67,265,206,268,226,363,226
bad_mask/marcin_1616416924.jpg,BAD_MASK,154,95,226,168,214,157,271,176
bad_mask/marcin_1616416918.jpg,BAD_MASK,247,98,262,260,321,198,408,215
bad_mask/marcin_1616416982.jpg,BAD_MASK,32,142,229,175,75,272,156,233
bad_mask/marcin_1616416923.jpg,BAD_MASK,161,97,225,157,220,197,295,205
bad_mask/marcin_1616417012.jpg,BAD_MASK,73,121,243,192,124,243,176,230
bad_mask/marcin_1616416937.jpg,BAD_MASK,215,162,223,167,259,277,322,273
bad_mask/marcin_1616416931.jpg,BAD_MASK,226,140,205,157,247,190,317,195
bad_mask/marcin_1616416971.jpg,BAD_MASK,255,180,203,129,281,261,340,258
bad_mask/marcin_1616417028.jpg,BAD_MASK,180,71,324,265,280,252,364,260
bad_mask/marcin_1616416922.jpg,BAD_MASK,170,109,213,145,220,193,277,202
bad_mask/marcin_1616416943.jpg,BAD_MASK,265,139,249,180,327,245,388,256
bad_mask/marcin_1616416942.jpg,BAD_MASK,352,164,202,204,424,241,480,252
bad_mask/marcin_1616416984.jpg,BAD_MASK,155,88,222,182,228,178,287,181
bad_mask/marcin_1616417011.jpg,BAD_MASK,140,2,297,238,192,122,288,119
bad_mask/marcin_1616417005.jpg,BAD_MASK,82,49,240,210,149,160,217,160
bad_mask/marcin_1616416910.jpg,BAD_MASK,206,79,245,204,257,162,305,174
bad_mask/marcin_1616416940.jpg,BAD_MASK,107,102,218,145,145,175,212,203
bad_mask/marcin_1616416973.jpg,BAD_MASK,366,96,304,200,403,227,507,243
bad_mask/marcin_1616416949.jpg,BAD_MASK,374,118,250,194,438,223,522,221
